"time","%.mean_value"
"2024-03-24T17:12:00.000+04:00","68.31118421052629"
"2024-03-25T04:36:00.000+04:00","52.76363636363637"
"2024-03-25T16:00:00.000+04:00","56.207094594594594"
"2024-03-26T03:24:00.000+04:00","70.37625"
"2024-03-26T14:48:00.000+04:00","66.75168918918921"
"2024-03-27T02:12:00.000+04:00","69.6924901185771"
"2024-03-27T13:36:00.000+04:00","66.664"
"2024-03-28T01:00:00.000+04:00","68.7482269503546"
"2024-03-28T12:24:00.000+04:00","67.89259259259262"
"2024-03-28T23:48:00.000+04:00","68.12660098522169"
"2024-03-29T11:12:00.000+04:00","69.85151515151514"
"2024-03-29T22:36:00.000+04:00","73.11393034825869"
"2024-03-30T10:00:00.000+04:00","73.30434782608695"
"2024-03-30T21:24:00.000+04:00","82.30760869565219"
"2024-03-31T08:48:00.000+04:00","78.08512396694216"
"2024-03-31T20:12:00.000+04:00","76.88087649402388"
"2024-04-01T07:36:00.000+04:00","66.74217391304347"
"2024-04-01T19:00:00.000+04:00","67.90055555555554"
"2024-04-02T06:24:00.000+04:00","65.05714285714285"
"2024-04-02T17:48:00.000+04:00","60.33654822335025"
"2024-04-03T05:12:00.000+04:00","54.29393939393939"
"2024-04-03T16:36:00.000+04:00","59.69956140350875"
"2024-04-04T04:00:00.000+04:00","54.361616161616155"
"2024-04-04T15:24:00.000+04:00","61.938749999999956"
"2024-04-05T02:48:00.000+04:00","66.41809045226131"
"2024-04-05T14:12:00.000+04:00","65.95545454545454"
"2024-04-06T01:36:00.000+04:00","66.77613636363637"
"2024-04-06T13:00:00.000+04:00","65.26586345381526"
"2024-04-07T00:24:00.000+04:00","63.725287356321815"
"2024-04-07T11:48:00.000+04:00","59.95672268907563"
"2024-04-07T23:12:00.000+04:00","65.43854166666667"
"2024-04-08T10:36:00.000+04:00","48.00766773162937"
"2024-04-08T22:00:00.000+04:00","63.79576271186443"
"2024-04-09T09:24:00.000+04:00","61.83562753036436"
"2024-04-09T20:48:00.000+04:00","64.25668016194332"
"2024-04-10T08:12:00.000+04:00","61.82580645161291"
"2024-04-10T19:36:00.000+04:00","64.21591836734696"
"2024-04-11T07:00:00.000+04:00","66.58855932203389"
"2024-04-11T18:24:00.000+04:00","74.18445229681977"
"2024-04-12T05:48:00.000+04:00","73.50716723549485"
"2024-04-12T17:12:00.000+04:00","63.4035842293907"
"2024-04-13T04:36:00.000+04:00","59.054063604240255"
