"time","V.mean_value"
"2024-02-17T14:48:00.000+04:00","296.96363636363634"
"2024-02-18T02:12:00.000+04:00","299.18461538461537"
"2024-02-18T13:36:00.000+04:00","298.9672131147541"
"2024-02-19T01:00:00.000+04:00","297.2307692307692"
"2024-02-19T12:24:00.000+04:00","298.2409638554217"
"2024-02-19T23:48:00.000+04:00","298.5806451612903"
"2024-02-20T11:12:00.000+04:00","298.2560975609756"
"2024-02-20T22:36:00.000+04:00","298.8095238095238"
"2024-02-21T10:00:00.000+04:00","297.5056179775281"
"2024-02-21T21:24:00.000+04:00","299.58490566037733"
"2024-02-22T08:48:00.000+04:00","295.9647058823529"
"2024-02-22T20:12:00.000+04:00","300.546875"
"2024-02-23T07:36:00.000+04:00","298.56060606060606"
"2024-02-23T19:00:00.000+04:00","300.2241379310345"
"2024-02-24T06:24:00.000+04:00","297.59375"
"2024-02-24T17:48:00.000+04:00","299.2586206896552"
"2024-02-25T05:12:00.000+04:00","298.8125"
"2024-02-25T16:36:00.000+04:00","298.5964912280702"
"2024-02-26T04:00:00.000+04:00","296.2413793103448"
"2024-02-26T15:24:00.000+04:00","299.80882352941177"
"2024-02-27T02:48:00.000+04:00","298.3974358974359"
"2024-02-27T14:12:00.000+04:00","298.73015873015873"
"2024-02-28T01:36:00.000+04:00","297.33898305084745"
"2024-02-28T13:00:00.000+04:00","298.0925925925926"
"2024-02-29T00:24:00.000+04:00","298.22857142857146"
"2024-02-29T11:48:00.000+04:00","297.53164556962025"
"2024-02-29T23:12:00.000+04:00","301.3333333333333"
"2024-03-01T10:36:00.000+04:00","299.44262295081967"
"2024-03-01T22:00:00.000+04:00","302.85185185185185"
"2024-03-02T09:24:00.000+04:00","298.5"
"2024-03-02T20:48:00.000+04:00","303.7878787878788"
"2024-03-03T08:12:00.000+04:00","303.17105263157896"
"2024-03-03T19:36:00.000+04:00","303.2156862745098"
"2024-03-04T07:00:00.000+04:00","295.52941176470586"
"2024-03-04T18:24:00.000+04:00","299.7368421052632"
"2024-03-05T05:48:00.000+04:00","297.5842696629214"
