"time","W.mean_value"
"2024-02-20T11:12:00.000+04:00","35.472727272727276"
"2024-02-20T22:36:00.000+04:00","38.333333333333336"
"2024-02-21T10:00:00.000+04:00","54.892857142857146"
"2024-02-21T21:24:00.000+04:00","29.953488372093023"
"2024-02-22T08:48:00.000+04:00","50.94915254237288"
"2024-02-22T20:12:00.000+04:00","33.083333333333336"
"2024-02-23T07:36:00.000+04:00","28.566666666666666"
"2024-02-23T19:00:00.000+04:00","39.407407407407405"
"2024-02-24T06:24:00.000+04:00","39.67567567567568"
"2024-02-24T17:48:00.000+04:00","34.73529411764706"
"2024-02-25T05:12:00.000+04:00","28.77777777777778"
"2024-02-25T16:36:00.000+04:00","24.2"
"2024-02-26T04:00:00.000+04:00","64.03636363636363"
"2024-02-26T15:24:00.000+04:00","50.625"
"2024-02-27T02:48:00.000+04:00","61.22"
"2024-02-27T14:12:00.000+04:00","40.609756097560975"
"2024-02-28T01:36:00.000+04:00","59.84313725490196"
"2024-02-28T13:00:00.000+04:00","41.0188679245283"
"2024-02-29T00:24:00.000+04:00","52.25"
"2024-02-29T11:48:00.000+04:00","53.770833333333336"
"2024-02-29T23:12:00.000+04:00","25.085714285714285"
"2024-03-01T10:36:00.000+04:00","28.551724137931036"
"2024-03-01T22:00:00.000+04:00","25.162790697674417"
"2024-03-02T09:24:00.000+04:00","28.757575757575758"
"2024-03-02T20:48:00.000+04:00","25.62857142857143"
"2024-03-03T08:12:00.000+04:00","32.84090909090909"
"2024-03-03T19:36:00.000+04:00","30.310344827586206"
"2024-03-04T07:00:00.000+04:00","50.2"
"2024-03-04T18:24:00.000+04:00","22.306122448979593"
"2024-03-05T05:48:00.000+04:00","53.72857142857143"
"2024-03-05T17:12:00.000+04:00","36.06666666666667"
"2024-03-06T04:36:00.000+04:00","58.61538461538461"
"2024-03-06T16:00:00.000+04:00","27.27777777777778"
"2024-03-07T03:24:00.000+04:00","28.73469387755102"
"2024-03-07T14:48:00.000+04:00","36.69230769230769"
"2024-03-08T02:12:00.000+04:00","39.03703703703704"
