"time","kWh.mean_value"
"2024-02-19T01:00:00.000+04:00","10.26652380952381"
"2024-02-19T12:24:00.000+04:00","10.49475"
"2024-02-19T23:48:00.000+04:00","10.67225"
"2024-02-20T11:12:00.000+04:00","10.876153846153846"
"2024-02-20T22:36:00.000+04:00","11.034848484848483"
"2024-02-21T10:00:00.000+04:00","11.259425531914891"
"2024-02-21T21:24:00.000+04:00","11.43046153846154"
"2024-02-22T08:48:00.000+04:00","11.629150943396223"
"2024-02-22T20:12:00.000+04:00","11.803840000000001"
"2024-02-23T07:36:00.000+04:00","11.887285714285715"
"2024-02-23T19:00:00.000+04:00","11.977958333333335"
"2024-02-24T06:24:00.000+04:00","12.073439999999998"
"2024-02-24T17:48:00.000+04:00","12.180208333333335"
"2024-02-25T05:12:00.000+04:00","12.284785714285716"
"2024-02-25T16:36:00.000+04:00","12.393625000000002"
"2024-02-26T04:00:00.000+04:00","12.586698113207548"
"2024-02-26T15:24:00.000+04:00","12.812679999999995"
"2024-02-27T02:48:00.000+04:00","12.983977272727277"
"2024-02-27T14:12:00.000+04:00","13.207"
"2024-02-28T01:36:00.000+04:00","13.390913043478262"
"2024-02-28T13:00:00.000+04:00","13.624550000000003"
"2024-02-29T00:24:00.000+04:00","13.801114285714283"
"2024-02-29T11:48:00.000+04:00","14.027589743589743"
"2024-02-29T23:12:00.000+04:00","14.171125000000002"
"2024-03-01T10:36:00.000+04:00","14.25395833333333"
"2024-03-01T22:00:00.000+04:00","14.344319999999998"
"2024-03-02T09:24:00.000+04:00","14.437652173913042"
"2024-03-02T20:48:00.000+04:00","14.528099999999998"
"2024-03-03T08:12:00.000+04:00","14.639100000000001"
"2024-03-03T19:36:00.000+04:00","14.747761904761903"
"2024-03-04T07:00:00.000+04:00","14.963228070175433"
"2024-03-04T18:24:00.000+04:00","15.160000000000002"
"2024-03-05T05:48:00.000+04:00","15.355851851851847"
"2024-03-05T17:12:00.000+04:00","15.55944"
"2024-03-06T04:36:00.000+04:00","15.69140350877193"
"2024-03-06T16:00:00.000+04:00","15.763166666666669"
"2024-03-07T03:24:00.000+04:00","15.875259259259256"
"2024-03-07T14:48:00.000+04:00","16.002296296296297"
"2024-03-08T02:12:00.000+04:00","16.117541666666668"
"2024-03-08T13:36:00.000+04:00","16.2037"
